36.0,-18.0,25.0,31.0,21.0,0.0,1.6666666666666667,3.0,2.0,-1.3333333333333333,1.0,1.0
38.0,-18.0,28.0,34.0,24.0,3.0,1.6666666666666667,3.0,1.8333333333333333,-1.1666666666666667,1.0,1.0
40.0,-19.0,31.0,37.0,27.0,3.0,2.0,4.0,1.8333333333333333,-1.0,0.0,0.5
41.0,-20.0,32.0,40.0,28.0,1.0,1.6666666666666667,3.0,1.5,-1.1666666666666667,0.0,1.0
44.0,-20.0,35.0,43.0,28.0,3.0,1.6666666666666667,4.0,1.3333333333333333,-1.0,1.0,1.0
47.0,-20.0,38.0,44.0,28.0,3.0,2.1666666666666665,4.0,1.8333333333333333,-0.8333333333333334,1.0,1.0
51.0,-21.0,41.0,47.0,28.0,3.0,2.6666666666666665,3.0,2.5,-0.5,0.0,0.5
53.0,-23.0,42.0,47.0,28.0,1.0,2.3333333333333335,3.0,2.5,-0.8333333333333334,1.0,1.0
55.0,-23.0,45.0,47.0,28.0,3.0,2.3333333333333335,3.0,2.5,-0.6666666666666666,0.0,1.0
59.0,-25.0,48.0,47.0,28.0,3.0,2.6666666666666665,1.0,3.0,-0.8333333333333334,1.0,0.5
59.0,-25.0,49.0,47.0,28.0,1.0,2.3333333333333335,3.0,2.5,-0.8333333333333334,0.0,0.0
60.0,-28.0,49.0,47.0,28.0,0.0,1.8333333333333333,3.0,2.1666666666666665,-1.3333333333333333,1.0,0.0
60.0,-30.0,49.0,47.0,28.0,0.0,1.3333333333333333,3.0,1.5,-1.5,0.0,1.0
61.0,-30.0,52.0,47.0,28.0,3.0,1.6666666666666667,3.0,1.3333333333333333,-1.1666666666666667,1.0,1.0
63.0,-30.0,55.0,47.0,28.0,3.0,1.6666666666666667,3.0,1.3333333333333333,-1.1666666666666667,1.0,1.0
66.0,-31.0,58.0,47.0,28.0,3.0,1.6666666666666667,3.0,1.1666666666666667,-1.0,0.0,1.0
69.0,-32.0,61.0,47.0,28.0,3.0,2.0,2.0,1.6666666666666667,-1.1666666666666667,1.0,1.0
71.0,-33.0,64.0,47.0,28.0,3.0,2.5,2.0,1.8333333333333333,-0.8333333333333334,0.0,1.0
73.0,-33.0,67.0,47.0,28.0,3.0,3.0,1.0,2.1666666666666665,-0.5,1.0,0.5
74.0,-34.0,68.0,47.0,28.0,1.0,2.6666666666666665,3.0,2.1666666666666665,-0.6666666666666666,0.0,1.0
75.0,-34.0,71.0,47.0,28.0,3.0,2.6666666666666665,3.0,2.0,-0.6666666666666666,1.0,0.0
76.0,-36.0,71.0,47.0,28.0,0.0,2.1666666666666665,3.0,1.6666666666666667,-0.8333333333333334,0.0,0.0
78.0,-39.0,71.0,47.0,28.0,0.0,1.6666666666666667,3.0,1.5,-1.1666666666666667,0.0,0.5
78.0,-39.0,72.0,47.0,28.0,1.0,1.3333333333333333,3.0,1.1666666666666667,-1.0,1.0,0.0
79.0,-41.0,72.0,47.0,28.0,0.0,0.8333333333333334,3.0,1.0,-1.3333333333333333,0.0,1.0
2.0,-1.0,3.0,3.0,3.0,3.0,3.0,19.0,2.0,-1.0,1.0,1.0
7.0,-2.0,6.0,6.0,6.0,3.0,3.0,4.0,3.5,-1.0,0.0,1.0
9.0,-3.0,9.0,6.0,6.0,3.0,3.0,1.0,3.0,-1.0,0.0,1.0
11.0,-4.0,12.0,9.0,7.0,3.0,3.0,1.0,2.75,-1.0,1.0,0.0
12.0,-7.0,12.0,9.0,10.0,0.0,2.4,2.0,2.4,-1.4,1.0,0.0
12.0,-10.0,12.0,12.0,10.0,0.0,2.0,3.0,2.0,-1.6666666666666667,0.0,1.0
17.0,-10.0,15.0,15.0,11.0,3.0,2.0,4.0,2.5,-1.5,1.0,0.5
19.0,-12.0,16.0,15.0,12.0,1.0,1.6666666666666667,3.0,2.0,-1.6666666666666667,0.0,1.0
21.0,-13.0,19.0,18.0,15.0,3.0,1.6666666666666667,3.0,2.0,-1.6666666666666667,0.0,0.0
21.0,-14.0,19.0,21.0,16.0,0.0,1.1666666666666667,3.0,1.6666666666666667,-1.6666666666666667,1.0,0.0
21.0,-17.0,19.0,22.0,16.0,0.0,1.1666666666666667,4.0,1.5,-1.6666666666666667,0.0,1.0
23.0,-17.0,22.0,25.0,17.0,3.0,1.6666666666666667,4.0,1.8333333333333333,-1.1666666666666667,1.0,1.0
32.0,-18.0,25.0,26.0,17.0,3.0,1.6666666666666667,4.0,2.5,-1.3333333333333333,1.0,0.5
33.0,-19.0,26.0,29.0,20.0,1.0,1.6666666666666667,4.0,2.3333333333333335,-1.1666666666666667,0.0,0.5
35.0,-21.0,27.0,32.0,23.0,1.0,1.3333333333333333,3.0,2.3333333333333335,-1.3333333333333333,0.0,0.0
35.0,-22.0,27.0,35.0,23.0,0.0,1.3333333333333333,4.0,2.3333333333333335,-1.3333333333333333,1.0,1.0
38.0,-22.0,30.0,38.0,23.0,3.0,1.8333333333333333,5.0,2.8333333333333335,-0.8333333333333334,1.0,1.0
40.0,-22.0,33.0,41.0,26.0,3.0,1.8333333333333333,3.0,2.8333333333333335,-0.8333333333333334,0.0,0.5
40.0,-22.0,34.0,44.0,26.0,1.0,1.5,5.0,1.3333333333333333,-0.6666666666666666,0.0,1.0
42.0,-22.0,37.0,44.0,26.0,3.0,1.8333333333333333,4.0,1.5,-0.5,1.0,0.5
42.0,-22.0,38.0,44.0,26.0,1.0,1.8333333333333333,5.0,1.1666666666666667,-0.16666666666666666,1.0,0.0
42.0,-24.0,38.0,44.0,26.0,0.0,1.8333333333333333,5.0,1.1666666666666667,-0.3333333333333333,0.0,1.0
44.0,-24.0,41.0,44.0,26.0,3.0,1.8333333333333333,4.0,1.0,-0.3333333333333333,1.0,0.5
45.0,-25.0,42.0,44.0,26.0,1.0,1.5,4.0,0.8333333333333334,-0.5,0.0,0.5
45.0,-25.0,43.0,44.0,26.0,1.0,1.5,5.0,0.8333333333333334,-0.5,1.0,0.0
45.0,-26.0,43.0,44.0,26.0,0.0,1.0,6.0,0.5,-0.6666666666666666,0.0,1.0
48.0,-26.0,46.0,44.0,26.0,3.0,1.3333333333333333,5.0,1.0,-0.6666666666666666,0.0,1.0
50.0,-27.0,49.0,44.0,26.0,3.0,1.8333333333333333,6.0,1.3333333333333333,-0.5,1.0,1.0
53.0,-28.0,52.0,44.0,26.0,3.0,1.8333333333333333,5.0,1.5,-0.6666666666666666,1.0,1.0
55.0,-29.0,55.0,44.0,26.0,3.0,2.1666666666666665,4.0,1.6666666666666667,-0.6666666666666666,0.0,1.0
57.0,-29.0,58.0,44.0,26.0,3.0,2.5,4.0,2.0,-0.6666666666666666,1.0,0.0
58.0,-32.0,58.0,44.0,26.0,0.0,2.5,4.0,2.1666666666666665,-1.0,0.0,1.0
60.0,-33.0,61.0,44.0,26.0,3.0,2.5,4.0,2.0,-1.1666666666666667,1.0,1.0
62.0,-34.0,64.0,44.0,26.0,3.0,2.5,5.0,2.0,-1.1666666666666667,1.0,0.0
63.0,-37.0,64.0,44.0,26.0,0.0,2.0,4.0,1.6666666666666667,-1.5,0.0,1.0
64.0,-37.0,67.0,44.0,26.0,3.0,2.0,4.0,1.5,-1.3333333333333333,1.0,1.0
65.0,-37.0,70.0,44.0,26.0,3.0,2.0,4.0,1.3333333333333333,-1.3333333333333333,0.0,0.0
2.0,0.0,3.0,3.0,3.0,3.0,3.0,16.0,2.0,0.0,0.0,1.0
3.0,0.0,6.0,6.0,6.0,3.0,3.0,8.0,1.5,0.0,1.0,1.0
4.0,0.0,9.0,9.0,6.0,3.0,3.0,5.0,1.3333333333333333,0.0,0.0,1.0
8.0,-2.0,12.0,10.0,7.0,3.0,3.0,8.0,2.0,-0.5,1.0,0.0
11.0,-6.0,12.0,11.0,8.0,0.0,2.4,5.0,2.2,-1.2,0.0,1.0
14.0,-7.0,15.0,12.0,9.0,3.0,2.5,6.0,2.3333333333333335,-1.1666666666666667,1.0,0.5
15.0,-8.0,16.0,15.0,10.0,1.0,2.1666666666666665,5.0,2.1666666666666665,-1.3333333333333333,0.0,0.5
16.0,-9.0,17.0,18.0,11.0,1.0,1.8333333333333333,5.0,2.1666666666666665,-1.5,0.0,0.5
18.0,-11.0,18.0,21.0,11.0,1.0,1.5,5.0,2.3333333333333335,-1.8333333333333333,1.0,0.5
18.0,-11.0,19.0,24.0,14.0,1.0,1.1666666666666667,5.0,1.6666666666666667,-1.5,0.0,0.5
21.0,-14.0,20.0,27.0,14.0,1.0,1.3333333333333333,6.0,1.6666666666666667,-1.3333333333333333,1.0,0.5
23.0,-16.0,21.0,30.0,14.0,1.0,1.0,5.0,1.5,-1.5,0.0,0.5
24.0,-17.0,22.0,31.0,15.0,1.0,1.0,5.0,1.5,-1.5,1.0,1.0
26.0,-18.0,25.0,31.0,18.0,3.0,1.3333333333333333,6.0,1.6666666666666667,-1.5,1.0,0.5
29.0,-21.0,26.0,34.0,19.0,1.0,1.3333333333333333,7.0,1.8333333333333333,-1.6666666666666667,0.0,0.0
29.0,-24.0,26.0,37.0,22.0,0.0,1.1666666666666667,6.0,1.8333333333333333,-2.1666666666666665,0.0,1.0
33.0,-27.0,29.0,37.0,25.0,3.0,1.5,6.0,2.0,-2.1666666666666665,1.0,1.0
35.0,-27.0,32.0,40.0,26.0,3.0,1.8333333333333333,6.0,2.0,-1.8333333333333333,1.0,1.0
38.0,-27.0,35.0,40.0,27.0,3.0,2.1666666666666665,6.0,2.3333333333333335,-1.6666666666666667,0.0,1.0
